id_record,mese_competenza,codice_amministrazione,amministrazione,sigla_sindacale,descrizione_sindacale,numero_deleghe,importo_ritenuto,importo_versato,differenza,comparto,stato_flusso,note_operatore,Codice Amministrazione
3254c3b5-5e57-a865-494f-fb3fde000d0b,2023-04,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,uil pa,Unione Italiana Lavoratori PA,829,16720.31,16389.02,331.29,FUNZIONI CENTRALI,CONSOLIDATO,,247
cd71fff7-4c58-3d69-4ae7-f91d259f7cdd,2023-09,00188,AGENZIA DEL DEMANIO,CISL FP,Federazione Pubblica CISL,829,1511.83,1476.74,35.09,FUNZIONI CENTRALI,CONSOLIDATO,rettifica manuale,188
522d1a06-6c4f-b866-f71f-376ffa65edf8,2023-09,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,UIL PA,Unione Italiana Lavoratori PA,501,6299.0,6252.78,46.22,FUNZIONI CENTRALI,CONSOLIDATO,,201
9b757019-129b-c602-55ff-4ace57a44bde,2024-04,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,Confsal Unsa,Confederazione Sindacati Autonomi Lavoratori,163,1160.67,1126.17,34.5,FUNZIONI CENTRALI,CONSOLIDATO,,258
9ebd3840-7ca5-2822-d686-d78dcadf1bec,2023-12,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,ANIEF,Associazione Nazionale Insegnanti e Formatori,353,4578.03,4497.32,80.71,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
a41aedd3-8336-a0de-743a-341a34548224,2023-05,00034,MINISTERO DELLA GIUSTIZIA,CISL FP,Federazione Pubblica CISL,287,531629,5189.28,127.01,FUNZIONI CENTRALI,CONSOLIDATO,,34
f9aba25d-eb81-ff2a-44c8-cd297384da35,2024-12,00279,AVVOCATURA GENERALE DELLO STATO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,548,8038.68,8001.02,37.66,FUNZIONI CENTRALI,CONSOLIDATO,,279
808ad466-1234-dea7-8940-614f1be5d88c,2023-06,00288,MINISTERO DEGLI AFFARI ESTERI,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,335,6960.89,6908.16,52.73,FUNZIONI CENTRALI,CONSOLIDATO,,288
c96c6f52-29bd-b221-e9cf-054e55fbd52c,2023-06,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CONFSAL UNSA ,Confederazione Sindacati Autonomi Lavoratori,300,3428.03,3387.66,40.37,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
9488bc19-6d0c-9db4-4581-281a12498773,2023-01,00279,AVVOCATURA GENERALE DELLO STATO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,298,6466.23,6352.63,113.6,FUNZIONI CENTRALI,CONSOLIDATO,,279
8f7e09ff-9ed2-a279-47b3-82876beb6e42,2024-07,00279,AVVOCATURA GENERALE DELLO STATO,DIRSTAT,Federazione Dirigenti Statali,472,5169.91,5057.35,112.56,FUNZIONI CENTRALI,CONSOLIDATO,,279
d881d5f6-022a-8ce4-b809-0844e6db89e3,2024-04,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,153,3513.3,3463.92,49.38,FUNZIONI CENTRALI,CONSOLIDATO,,219
29733412-f7ce-09a3-370a-cc4ba36337d1,2023-04,00266,CORTE DEI CONTI,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,233,2304.97,2297.69,7.28,FUNZIONI CENTRALI,CONSOLIDATO,,266
c16c3ee2-7347-5326-56dd-3f97f39b9e59,2024-05,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,815,788.31,786.86,-453.89,FUNZIONI CENTRALI,CONSOLIDATO,,247
1513735e-a4dc-f7a7-1ed7-ba5b9ea312b2,2023-11,00078,AGENZIA DELLE ENTRATE,USB PI,Unione Sindacale di Base,840,1663.28,1647.86,15.42,FUNZIONI CENTRALI,CONSOLIDATO,,78
46e2a594-9d13-27f8-4e29-56ef1c38ef69,2024-03,00188,AGENZIA DEL DEMANIO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,221,7244.67,7046.75,197.92,FUNZIONI CENTRALI,CONSOLIDATO,,188
d0df12d0-ef19-80ff-464d-dfa9fa439125,2023-03,00034,MINISTERO DELLA GIUSTIZIA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,547,125180,1245.09,6.71,FUNZIONI CENTRALI,CONSOLIDATO,,34
57f303ca-ad28-7c2e-36bd-3444cd2d23ef,2023-11,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,546,3849.81,3845.65,4.16,FUNZIONI CENTRALI,CONSOLIDATO,,258
3c9975af-6e84-246d-80fe-9122f4d0cb83,2023-04,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,CISL FP,Federazione Pubblica CISL,222,5283.47,5138.2,145.27,FUNZIONI CENTRALI,CONSOLIDATO,,258
83312414-c474-3f95-b339-013c58b74cff,2023-02,00034,MINISTERO DELLA GIUSTIZIA,UIL PA,Unione Italiana Lavoratori PA,825,8172.47,8146.62,25.85,FUNZIONI CENTRALI,CONSOLIDATO,,34
4dfda274-f6f6-9f0b-07ba-9e757a65d389,2023-11,00288,MINISTERO DEGLI AFFARI ESTERI,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,892,5823.12,5734.51,88.61,FUNZIONI CENTRALI,CONSOLIDATO,,288
ab89fe47-8583-f8cb-4b31-19f5524f3205,2024-04,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,UIL PA,Unione Italiana Lavoratori PA,444,815143,7927.15,224.28,FUNZIONI CENTRALI,CONSOLIDATO,,127
c8820714-1f10-7d81-dded-62ef4c2c3bcc,2023-10,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,ANIEF,Associazione Nazionale Insegnanti e Formatori,27,2392.97,2337.84,55.13,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
815a0245-9bad-08ce-f0ab-a121224e16f8,2024-09,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,INTESA FP,Intesa Funzione Pubblica,702,12215.56,12025.64,189.92,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
c5fd14c5-7ef4-6585-df43-6f4643b7f38d,2023-02,00091,ISTITUTO SUPERIORE DI SANITA',CISL FP,Federazione Pubblica CISL,622,3692.53,3635.55,56.98,SANITA',CONSOLIDATO,,91
b21a4922-4c9a-ab91-ffa0-58edd197a89c,2024-02,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,SNALS,--,727,4006.73,3926.31,80.42,FUNZIONI CENTRALI,CONSOLIDATO,rettifica manuale,201
c663232e-48cd-7345-485a-fcf4e4bbdd12,2024-10,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,560,5329.7,5193.53,136.17,FUNZIONI CENTRALI,CONSOLIDATO,,201
a3023249-6fe9-3ba1-065e-a3edb54ddf32,2023-09,00188,AGENZIA DEL DEMANIO,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,341,4790.36,4758.46,31.9,FUNZIONI CENTRALI,CONSOLIDATO,,188
7a763b38-8963-0357-9d93-121996dd1f9c,2024-08,00188,AGENZIA DEL DEMANIO,FLP,Federazione Lavoratori Pubblici,114,22340.66,21820.67,519.99,FUNZIONI CENTRALI,CONSOLIDATO,,188
6c113c05-ef21-6648-41e2-98d848b41ba9,2024-07,,MINISTERO DELL'ISTRUZIONE E DEL MERITO,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,536,9636.01,9459.1,176.91,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
2864b23f-d59a-6f2b-4c9f-81b3c250e71c,2023-06,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,614,2342.25,2304.68,37.57,FUNZIONI CENTRALI,CONSOLIDATO,,127
7969282b-4a88-0f42-15c3-d1834692eb77,2023-07,,AGENZIA DEL DEMANIO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,235,4025.93,3949.62,76.31,FUNZIONI CENTRALI,CONSOLIDATO,,188
f4abfcdb-6e48-0f41-114f-c2232fc824ad,2024-07,00288,MINISTERO DEGLI AFFARI ESTERI,CISL FP,Federazione Pubblica CISL,172,19177.32,19115.06,62.26,FUNZIONI CENTRALI,CONSOLIDATO,,288
479282c8-9fce-f4be-cbb9-fef571e34a17,2023-02,00279,AVVOCATURA GENERALE DELLO STATO,CISL FP,Federazione Pubblica CISL,206,9835.96,9727.58,108.38,FUNZIONI CENTRALI,CONSOLIDATO,,279
ec3093d2-e4d3-0757-98de-694ffa591c30,2024-03,00118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,Cgil Fp,Federazione Lavoratori Funzione Pubblica CGIL,770,2556.29,2534.5,21.79,FUNZIONI CENTRALI,CONSOLIDATO,,118
270fb23b-f3cd-1997-b437-9e21dd7a8a73,2024-01,00162,ISTITUTO NAZIONALE DI ASTROFISICA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,600,2884.2,2860.55,23.65,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
8f691361-7e1b-66d6-8cae-56995326635b,2024-07,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CISL FP,Federazione Pubblica CISL,686,1298.94,1293.87,5.07,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
2b3fc0b1-de9c-c764-249c-91817bdbe1cc,2023-02,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,UIL PA,Unione Italiana Lavoratori PA,170,1036.33,1032.27,4.06,FUNZIONI CENTRALI,CONSOLIDATO,,219
a1dc42b8-04d2-bc1e-3195-b5a4225030a9,2023-12,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CGS,Confederazione Generale Sindacale,285,2275606,22384.0,372.06,FUNZIONI CENTRALI,CONSOLIDATO,,127
17cc33d5-31b9-7461-0bbd-fed1411751ef,2023-01,ND,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,UIL PA,Unione Italiana Lavoratori PA,475,324.2,322.21,1.99,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
ba5c3478-03a6-8b29-1114-897865f9cbc1,2024-05,00288,MINISTERO DEGLI AFFARI ESTERI,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,610,5856.14,5814.1,42.04,FUNZIONI CENTRALI,CONSOLIDATO,,288
f1f20965-2a8a-031d-314b-f2ba1422288a,2023-05,00266,CORTE DEI CONTI,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,535,2244.13,2206.74,37.39,FUNZIONI CENTRALI,CONSOLIDATO,,266
994031ce-efa3-69b1-d927-b177fbcf56aa,2024-03,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,UIL PA,Unione Italiana Lavoratori PA,488,799537,7790.66,204.71,FUNZIONI CENTRALI,CONSOLIDATO,,258
5b2e88b3-ee7b-9b2c-19ad-b7b9b748e8a4,2023-09,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,821,6342.9,6168.27,174.63,FUNZIONI CENTRALI,CONSOLIDATO,,219
b48c1c79-11ee-56c7-687d-919573661109,2024-03,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,184,10862.73,10539.66,323.07,FUNZIONI CENTRALI,CONSOLIDATO,,219
ea44cc9f-c590-c6f2-2d17-3ee74e13bec5,2023-07,00078,AGENZIA DELLE ENTRATE,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,30,1478.06,1461.38,16.68,FUNZIONI CENTRALI,CONSOLIDATO,,78
772b8e6c-9c35-4e9c-8a48-29126076e1c4,2023-04,00118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,USB PI,,"661,0",2797.03,2746.9,50.13,FUNZIONI CENTRALI,CONSOLIDATO,,118
a49e2fba-c79f-11d4-7ed1-e245dc960b0a,2023-05,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,USB PI,Unione Sindacale di Base,94,383.53,378.41,5.12,FUNZIONI CENTRALI,CONSOLIDATO,,127
9395bfde-3bf1-d417-e899-8e1130a20b37,2023-10,00174,,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,665,1088.42,1068.7,19.72,FUNZIONI CENTRALI,CONSOLIDATO,,174
f3871ec9-9e85-0f1f-8fdd-866e7b27c0a3,2024-07,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,334,10379.8,10226.88,152.92,FUNZIONI CENTRALI,CONSOLIDATO,,219
ad823051-1ae9-3ded-4546-7abb5f7c0836,2024-05,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,FLP,Federazione Lavoratori Pubblici,567,3093.31,3047.18,46.13,FUNZIONI CENTRALI,CONSOLIDATO,,258
73d6350d-9534-9f45-1bf1-0c560d7627f3,2023-02,00288,MINISTERO DEGLI AFFARI ESTERI,CISL FP,Federazione Pubblica CISL,837,11236.53,11232.42,4.11,FUNZIONI CENTRALI,CONSOLIDATO,,288
884a0dbf-7df4-243f-b4f9-db0b5cbbca5f,2023-08,00266,CORTE DEI CONTI,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,268,2435.72,2416.33,19.39,FUNZIONI CENTRALI,CONSOLIDATO,,266
b0e9e995-66c9-0720-4015-c3cf2e380435,2024-01,00174,MINISTERO DELLA CULTURA,FLP,Federazione Lavoratori Pubblici,824,508.69,506.77,1.92,FUNZIONI CENTRALI,CONSOLIDATO,,174
8e69247e-3371-143c-3c96-5ca04c21da8d,2024-03,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,USB PI,Unione Sindacale di Base,585,2747.96,2695.54,52.42,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
98510eed-7b4a-fe75-e970-0d2e1e56b621,2024-05,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CISL FP,Federazione Pubblica CISL,387,1199.74,1174.24,25.5,FUNZIONI CENTRALI,CONSOLIDATO,,127
f6ade299-87a9-a5c2-0d0b-8e749f17e46a,2023-01,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,436,4157.86,4153.15,4.71,ISTRUZIONE E RICERCA,CONSOLIDATO,rettifica manuale,233
c34f0063-391b-7640-fad5-f5b6a8b1838a,2024-08,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,771,2889.35,2872.05,17.3,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
05f6fe07-d00d-1f50-c665-d08151eb6f99,2023-03,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,393,7695.17,7648.33,46.84,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
7b49ba22-e728-1dca-b078-f6cb77a0eca5,2024-09,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,"536,0",1651.44,1608.35,43.09,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
a0f47eaf-00f5-3349-fe91-ecbc1275b644,2024-07,00078,AGENZIA DELLE ENTRATE,INTESA FP,Intesa Funzione Pubblica,818,5672.99,5534.74,138.25,FUNZIONI CENTRALI,CONSOLIDATO,,78
640f07fb-9e1f-8f40-2f84-0c8433ec950d,2024-11,00012,MINISTERO DELL'ISTRUZIONE E DEL MERITO,ANIEF,Associazione Nazionale Insegnanti e Formatori,142,2710.69,2699.74,10.95,ISTRUZIONE E RICERCA,CONSOLIDATO,,12
b1610ed0-6a52-75f1-bb5b-f8a95558552a,2024-06,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,CISL FP,Federazione Pubblica CISL,278,1063.98,1055.34,8.64,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
450e9ee0-913d-1daa-e173-fdb8378b5dba,2024-04,00174,MINISTERO DELLA CULTURA,CSE,Confederazione Sindacati Europei,195,2180.42,2128.23,52.19,FUNZIONI CENTRALI,CONSOLIDATO,,174
500f89b3-f77b-103d-875b-ff8203ca7556,2024-12,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,720,1546.57,1508.65,37.92,FUNZIONI CENTRALI,CONSOLIDATO,,201
9eb274dd-e426-8948-3e0e-9bda383a5c29,2023-10,00288,MINISTERO DEGLI AFFARI ESTERI,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,52,4303.53,4248.6,54.93,--,CONSOLIDATO,,288
c001c56d-a80a-e690-f758-45fb66306cb2,2024-06,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,327,7101.44,7084.36,17.08,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
e62bebd8-00a1-b2e3-3970-5d690bfe1194,2023-08,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,CSE,Confederazione Sindacati Europei,740,7138.74,7065.17,73.57,FUNZIONI CENTRALI,CONSOLIDATO,,247
9e10790c-a92b-6a82-00e7-a71d6475c0a9,2023-12,,,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,580,1964.6,1919.62,44.98,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
ba9281f8-5d55-d2f0-faef-66e9c0eb62be,2024-08,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,59,6978.78,6858.11,120.67,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
29a09267-1f36-02a7-c428-9f38f2b17f6d,2023-10,00162,ISTITUTO NAZIONALE DI ASTROFISICA,ANIEF,Associazione Nazionale Insegnanti e Formatori,288,12830.25,12626.7,203.55,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
a1bd9138-ac8f-21b5-23e9-22be22c05d68,2024-10,00279,AVVOCATURA GENERALE DELLO STATO,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,551,620.74,619.6,1.14,FUNZIONI CENTRALI,CONSOLIDATO,,279
c332594e-7cb0-bc4f-7ab0-a84ee54f0c45,2024-02,00034,MINISTERO DELLA GIUSTIZIA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,119,11110.28,11103.46,6.82,FUNZIONI CENTRALI,CONSOLIDATO,,34
80e29801-0c36-e4ec-6e01-c7b748543ffd,2023-02,00078,AGENZIA DELLE ENTRATE,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,286,1139.99,1137.48,2.51,FUNZIONI CENTRALI,CONSOLIDATO,,78
a746e2b3-4ac6-36de-1760-2bec7c959298,2024-05,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,34,5335.94,5221.18,114.76,FUNZIONI CENTRALI,CONSOLIDATO,,201
2719a99a-518a-f4c3-be5d-d0b2195c2f21,2023-12,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,USB PI,Unione Sindacale di Base,855,16323.15,15864.41,458.74,FUNZIONI CENTRALI,CONSOLIDATO,,247
f433fd41-af8a-ba82-487b-bcd7dccf790f,2023-04,00188,AGENZIA DEL DEMANIO,CISL FP,Federazione Pubblica CISL,530,2426.53,2395.19,31.34,FUNZIONI CENTRALI,CONSOLIDATO,,188
9a1dea9e-5671-c3fe-e0fe-c6caf8dc2cba,2023-08,00056,MINISTERO DELLA DIFESA,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,198,4157.02,4115.73,41.29,SICUREZZA-DIFESA,CONSOLIDATO,,56
c86bc271-6bdd-df93-0e87-66ca0b6feee0,2024-09,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,60,13028.98,12738.96,290.02,FUNZIONI CENTRALI,CONSOLIDATO,,247
0dc4a405-b704-7999-0016-35891d10de4d,2024-05,00127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,233,5644.29,5522.65,121.64,FUNZIONI CENTRALI,CONSOLIDATO,,127
c1dfddd9-a403-2275-b928-01f2cf0e07b4,2023-07,00288,MINISTERO DEGLI AFFARI ESTERI,CSE,Confederazione Sindacati Europei,"43,0",23880.73,23183.74,696.99,FUNZIONI CENTRALI,CONSOLIDATO,,288
08ddaac0-2fef-214f-aecd-b94c803af5ee,2024-07,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,536,4948.26,4879.62,68.64,FUNZIONI CENTRALI,CONSOLIDATO,,258
798706b0-ff00-7d28-9147-352d1715b200,2023-01,00162,ISTITUTO NAZIONALE DI ASTROFISICA,ANIEF,--,319,7716.68,7643.84,72.84,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
0eced32f-c93a-66be-02b9-bac2f5829c98,2024-01,00233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,UIL PA,Unione Italiana Lavoratori PA,123,5552.33,5531.97,20.36,ISTRUZIONE E RICERCA,CONSOLIDATO,,233
13e76bde-783c-74cc-398b-bb9b154495cb,2024-01,00201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,INTESA FP,,406,3921.54,3869.75,51.79,FUNZIONI CENTRALI,CONSOLIDATO,,201
c6a5d788-4ec8-e3b6-2f64-16b530c95adc,2024-02,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,"433,0",3926.83,3883.36,43.47,FUNZIONI CENTRALI,CONSOLIDATO,,219
215dadd9-8c5b-557f-d37c-0ab520438ad1,2024-07,00266,CORTE DEI CONTI,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,255,737.51,722.49,15.02,FUNZIONI CENTRALI,CONSOLIDATO,,266
d3a6ddf6-b506-b7b8-5190-f2006527219e,2024-09,00174,MINISTERO DELLA CULTURA,CSE,Confederazione Sindacati Europei,759,7381.59,7241.7,139.89,FUNZIONI CENTRALI,CONSOLIDATO,,174
05d5f166-ac5d-af49-1080-b70a9eb6b5cb,2024-04,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,ANIEF,Associazione Nazionale Insegnanti e Formatori,292,3286.37,3213.49,72.88,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
1a50ae43-249b-2541-0938-f2d2d28c95f3,2023-11,00103,CONSIGLIO NAZIONALE DELLE RICERCHE,INTESA FP,Intesa Funzione Pubblica,428,2732.69,2713.31,19.38,ISTRUZIONE E RICERCA,CONSOLIDATO,,103
35764a87-4d3a-d767-5e92-1084111b8a4d,2023-01,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,Flp,Federazione Lavoratori Pubblici,586,6471.41,6358.52,112.89,FUNZIONI CENTRALI,CONSOLIDATO,,219
c8a54989-d2ee-fe01-d11c-74c3cc51d098,2023-09,ND,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,USB PI,Unione Sindacale di Base,545,18658.88,18556.82,102.06,FUNZIONI CENTRALI,CONSOLIDATO,,219
faa702ea-272d-4953-86d7-ef08c649fac3,2024-06,00091,ISTITUTO SUPERIORE DI SANITA',SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,149,1907.88,1865.3,42.58,SANITA',CONSOLIDATO,,91
c042274c-511e-dc71-58b4-86704b95eef7,2024-02,00258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,USB PI,,799,956.33,950.37,5.96,FUNZIONI CENTRALI,CONSOLIDATO,,258
a6add75e-e0a5-ffa6-108e-49c0416e869d,2024-03,00078,AGENZIA DELLE ENTRATE,UIL PA,Unione Italiana Lavoratori PA,677,5807.98,5790.15,17.83,FUNZIONI CENTRALI,CONSOLIDATO,,78
8ea5e6d1-3cbe-4df8-fe19-342e8c9e4712,2023-02,ND,AVVOCATURA GENERALE DELLO STATO,FLP,Federazione Lavoratori Pubblici,36,6553.13,6521.3,31.83,FUNZIONI CENTRALI,CONSOLIDATO,,279
2d213142-b186-88c5-31dc-e834408278bf,2024-10,00174,MINISTERO DELLA CULTURA,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,348,1111.72,1085.17,26.55,FUNZIONI CENTRALI,CONSOLIDATO,,174
df51f17a-9ed2-1361-9b2a-1d37ce03da2a,2024-08,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,CSE,Confederazione Sindacati Europei,156,4628.89,4528.54,100.35,FUNZIONI CENTRALI,CONSOLIDATO,,247
7a438be9-0d5c-b068-ed88-5eeeff576e67,2023-11,00188,AGENZIA DEL DEMANIO,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,422,1870.86,1863.64,7.22,FUNZIONI CENTRALI,CONSOLIDATO,,188
ad131bc3-c22e-1f0b-f7fc-39976e197dba,2023-08,00034,MINISTERO DELLA GIUSTIZIA,INTESA FP,Intesa Funzione Pubblica,632,9555.53,9528.86,26.67,FUNZIONI CENTRALI,CONSOLIDATO,,34
ccdd5235-21cb-0c98-adb4-87fe1c539692,2024-12,,MINISTERO DEGLI AFFARI ESTERI,SNALS,Sindacato Nazionale Autonomo Lavoratori Scuola,"78,0",2050.62,1994.41,56.21,FUNZIONI CENTRALI,CONSOLIDATO,,288
cc46ecdd-f342-651a-d6a8-87e44d1637a9,2024-04,00219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,CONFSAL UNSA,Confederazione Sindacati Autonomi Lavoratori,604,2160.44,2099.0,61.44,FUNZIONI CENTRALI,CONSOLIDATO,,219
64101514-eb5d-633c-6981-8e32f67408b6,2023-10,00162,ISTITUTO NAZIONALE DI ASTROFISICA,ANIEF,Associazione Nazionale Insegnanti e Formatori,435,71806.07,71288.67,517.4,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
fa983d8c-7095-1408-d618-3b8b0101822c,2023-04,00091,ISTITUTO SUPERIORE DI SANITA',ANIEF,Associazione Nazionale Insegnanti e Formatori,18,1091.6,1082.98,8.62,SANITA',CONSOLIDATO,,91
fa0ee7d9-ad54-180d-ab2d-8b418f3262e6,2024-06,00034,MINISTERO DELLA GIUSTIZIA,CGS,Confederazione Generale Sindacale,446,2379666,23354.66,442.0,FUNZIONI CENTRALI,CONSOLIDATO,,34
7bd7a839-9e7a-963f-effc-73d1b2cb6732,2023-03,00247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,CISL FP,Federazione Pubblica CISL,566,306621,3012.08,54.13,FUNZIONI CENTRALI,CONSOLIDATO,,247
da812e65-c54b-2505-7352-61345ce798e2,2024-09,00162,ISTITUTO NAZIONALE DI ASTROFISICA,CGIL FP,Federazione Lavoratori Funzione Pubblica CGIL,471,12086.94,11795.21,291.73,ISTRUZIONE E RICERCA,CONSOLIDATO,,162
