rata,ente,descrizione,tipo_imposta,imposta,spesa
202202,INAIL,Rimborso spese,ADD_REG,370.07,2068.79
202507,INAIL,Anticipo TFR,IVA,1001.77,3651.11
202310,Regione Lazio,Indennita di funzione x,IRES,621.17,1950.0
202307,Regione Lazio,Rimborso spese,IVA,N.D.,1629.29
10/23,Agenzia delle Entrate,Anticipo TFR,INAIL,"€ 1.222,77",3628.93
202403,Agenzia delle Entrate,Rimborso spese,INAIL,"€ 676,05",
202406,Ministero dell'Economia,Trattenuta sindacale,IRAP,"€ 1.376,85",7434.0
202308,Regione Lazio,Indennita di funzione,IRES,330.43,1922.37
05/2025,INPS,Straordinario,ADD_COM,1320.71,6245.01
01/2023,INPS,Stipendio base,INAIL,-1233.07,
202401,Regione Lazio,Indennita di funzione,ADD_COM,N.D.,837.84
202312,INAIL,Trattenuta sindacale,IRAP,820.94,4373.97
202408,Regione Lazio,Indennita di funzione,IRPEF,"997,84",5529.39
202204,Comune di Milano,Stipendio base,IVA,768.45,1852.04
202304,Comune di Milano,Rimborso spese,IRAP,615.88,3370.09
2024-01,Agenzia delle Entrate,Stipendio base,INAIL,"€ 1.418,57",6340.16
2024-12,INAIL,Indennita di funzione,INAIL,1066.19,2270.04
202302,N.D.,Buoni pasto,IRPEF,"€ 1.450,51",
2024-10,Comune di Roma,Anticipo TFR,INPS,1277.03,2786.65
03/24,N/A,Rimborso spese,IRAP,1234.84,7154.95
202305,INPS,Stipendio base,INPS,1102.17,
202204,Comune di Milano,Indennita di funzione,IVA,986.81,4798.33
10/25,Agenzia delle Entrate,Rimborso spese,INPS,1335.95,2681.08
202501,Ministero dell'Economia,Rimborso spese,INAIL,939.44,4859.43
202505,Comune di Roma,Trattenuta sindacale,IRAP,159.17,625.24
202404,INAIL,Anticipo TFR,n.c.,894.72,5094.9
mar-2025,Regione Lazio,Anticipo TFR,INAIL,199.11,813.08
202503,INPS,Rimborso spese,ADD_COM,1426.49,7353.84
feb-2024,Ministero della Salute,Rimborso spese,IVA,N.D.,4462.16
202205,Comune di Roma,Premio produttivita,ADD_COM,855.69,3493.06
202406,INAIL,Indennita di funzione,IRES,336.84,1951.31
202405,,Rimborso spese,ADD_REG,"€ 797,86",3177.4
202313,INAIL,Anticipo TFR,ADD_COM,546.67,3044.71
05/2025,Comune di Roma,Indennita di funzione,IRAP,"€ 1.029,31",2207.16
202505,INPS,Stipendio base,n.c.,926.39,4288.88
202304,Comune di Milano,Straordinario,INAIL,774.00,4370.5
202304,INPS,Straordinario,ADD_REG,416.47,2331.02
202202,INPS,Anticipo TFR,IRPEF,812.33,
202208,Comune di Milano,Trattenuta sindacale,INAIL,"€ 719,46",2797.54
202301,Comune di Roma,Rimborso spese,ADD_REG,"€ 1.284,34",6732.58
202303,INAIL,Anticipo TFR,IRPEF,1346.79,4498.36
202303,Comune di Milano,Premio produttivita,INPS,1150.91,6616.17
202204,Comune di Milano,Rimborso spese x,IRPEF,513.48,1541.85
202310,Agenzia delle Entrate,Anticipo TFR,n.c.,105.23,241.78
202408,INAIL,Rimborso spese,IVA,1391.74,7080.75
202312,Ministero della Salute,Indennita di funzione,IRAP,1488.42,5386.44
202405,INAIL,Rimborso spese,IRPEF,234.18,801.62
Rata 2023,Comune di Milano,Straordinario,ADD_REG,1044.14,3428.58
01/24,Ministero dell'Economia,Straordinario,IRES,"€ 666,46",3946.62
202407,Comune di Roma,Rimborso spese,ADD_REG,"€ 265,35",1137.48
202510,Comune di Milano,Straordinario,n.c.,1497.25,8935.08
Rata 2022,Agenzia delle Entrate,Stipendio base,INPS,1403.18,4734.78
202500,N.D.,Anticipo TFR,INAIL,1474.78,5391.61
202399,Ministero della Salute,Buoni pasto,IVA,258.65,736.39
202201,Comune di Milano,Rimborso spese,IVA,763.29,2840.55
202410,Ministero della Salute,Premio produttivita,ADD_REG,1348.87,3032.29
Rata 2022,Comune di Roma,Rimborso spese x,IRPEF,-1028.98,2060.26
202210,Agenzia delle Entrate,Buoni pasto,ADD_REG,680.17,2593.01
Rata 2025,INPS,Premio produttivita,INAIL,"799,21",3983.34
jun-2022,Ministero della Salute,Straordinario,ADD_REG,105.97,397.2
2024-06,Regione Lazio,Premio produttivita x,IVA,936.70,3814.26
202211,Comune di Milano,Rimborso spese,Iva,1296.59,4904.3
03/25,Comune di Roma,Indennita di funzione,INPS,"€ 54,05",222.0
202206,Agenzia delle Entrate,Indennita di funzione,INAIL,-281.95,1438.63
202202,N.D.,Anticipo TFR,ADD_COM,801.09,
202310,INPS,Anticipo TFR,ADD_REG,863.40,4621.12
202309,Comune di Milano,Anticipo TFR,IRPEF,547.86,1561.25
giu-2022,Ministero dell'Economia,Stipendio base,IRES,"€ 90,50",346.74
202310,INPS,Anticipo TFR,ADD_COM,1128.22,6006.67
202304,INPS,Premio produttivita,IVA,"€ 402,24",2319.93
202401,Regione Lazio,Premio produttivita,INPS,984.64,4107.85
202512,Agenzia delle Entrate,Trattenuta sindacale,IRPEF,860.76,3418.94
202406,Ministero della Salute,Buoni pasto,IRPEF,674.72,3412.99
202502,Comune di Roma,Trattenuta sindacale,n.c.,905.92,5405.42
202212,Comune di Roma,Stipendio base,INAIL,1057.81,3917.84
202212,INPS,Buoni pasto,ADD_REG,879.75,
06/2025,Comune di Roma,Indennita di funzione,ADD_COM,858.41,4581.53
202310,Agenzia delle Entrate,Indennita di funzione,IRES,682.31,3303.54
2025-01,Comune di Roma,Stipendio base,IRES,673.55,1737.96
202302,Regione Lazio,Trattenuta sindacale,INPS,761.90,2509.73
202204,Ministero della Salute,Stipendio base,INPS,705.51,2972.24
2025-08,Regione Lazio,Premio produttivita,IRPEF,686.59,3382.05
202413,Ministero dell'Economia,Anticipo TFR,IVA,355.04,1818.72
202501,sconosciuto,Premio produttivita,ADD_COM,"€ 1.101,01",2887.87
09/24,Ministero dell'Economia,Straordinario,IRES,-242.78,696.05
202210,INAIL,Indennita di funzione,ADD_REG,1367.63,6806.0
202409,INPS,Buoni pasto,n.c.,956.03,2356.09
202210,Regione Lazio,Rimborso spese,INPS,120.91,482.75
202410,INAIL,Stipendio base,INAIL,1005.55,4207.19
202308,sconosciuto,Premio produttivita,INAIL,574.20,1927.83
2025-07,Ministero della Salute,Trattenuta sindacale,INAIL,N.D.,7249.94
202511,Agenzia delle Entrate,Premio produttivita,IRPEF,1407.31,3126.57
05/23,Comune di Milano,Stipendio base,n.c.,1276.60,6523.14
202502,INPS,Trattenuta sindacale,add_reg,873.38,4003.69
Rata 2022,INPS,Trattenuta sindacale,IRPEF,1382.81,5571.16
apr-2022,INAIL,Stipendio base,INAIL,"992,22",5446.78
202512,N.D.,Rimborso spese,INPS,"1.318,94",3704.88
202405,Ministero della Salute,Anticipo TFR,IRPEF,282.08,1467.69
202311,Ministero della Salute,Buoni pasto,IRPEF,1361.06,3744.41
202201,Ministero della Salute,Trattenuta sindacale,ADD_COM,"€ 1.009,31",6017.29
202308,INAIL,Rimborso spese,IRPEF,489.75,1043.69
202406,Regione Lazio,Straordinario,IRPEF,1496.83,6305.83
2025-06,Comune di Roma,Straordinario,IRPEF,1045.98,2794.93
202504,Comune di Milano,Premio produttivita,INAIL,1367.20,4965.53
202312,Ministero della Salute,Buoni pasto,n.c.,58.10,150.58
202305,Regione Lazio,Straordinario,IRES,"850,89",2361.48
202211,Comune di Milano,Trattenuta sindacale,ADD_REG,"1.083,17",2430.55
06/23,INPS,Premio produttivita,INAIL,69.92,142.08
202301,Ministero dell'Economia,Buoni pasto,IRES,1155.71,5636.66
11/2024,INAIL,Stipendio base,IRPEF,994.60,
202203,Ministero dell'Economia,Premio produttivita,IVA,"448,40",978.57
202304,Comune di Milano,Rimborso spese,Irpef,1048.97,6037.74
202413,Comune di Roma,Straordinario,IRPEF,239.81,1118.1
202511,Agenzia delle Entrate,Anticipo TFR,IVA,1244.85,3805.62
202512,Agenzia delle Entrate,Anticipo TFR,ADD_REG,1306.03,4903.86
202306,Ministero della Salute,Anticipo TFR,ADD_COM,"€ 753,94",2983.39
202310,Comune di Milano,Trattenuta sindacale,INAIL,785.79,3362.95
gen-2025,Regione Lazio,Anticipo TFR,irap,632.98,
202409,Comune di Milano,Premio produttivita,IRAP,550.73,2400.96
202307,Ministero dell'Economia,Premio produttivita,INPS,1315.70,7782.24
may-2024,Ministero della Salute,Buoni pasto,IRES,492.07,2414.7
06/25,Regione Lazio,Straordinario x,n.c.,-634.13,3775.65
06/23,Comune di Roma,Indennita di funzione,ADD_REG,484.88,2037.95
04/2023,n.a.,Anticipo TFR,ADD_REG,1002.23,4724.31
202505,Ministero della Salute,Buoni pasto,IRPEF,1230.62,6093.53
202200,Agenzia delle Entrate,Anticipo TFR,IRAP,288.29,1446.92
202501,Ministero della Salute,Buoni pasto,n.c.,419.38,879.74
202302,Agenzia delle Entrate,Buoni pasto,INPS,200.96,504.39
Rata 2022,,Stipendio base,IRES,"282,27",821.66
202405,Comune di Roma,Trattenuta sindacale,ADD_COM,639.98,1974.96
202408,N/A,Buoni pasto,Add_Com,"1.175,02",6605.34
202207,Ministero dell'Economia,Stipendio base,IRAP,"€ 835,35",4085.21
2022-07,Comune di Roma,Indennita di funzione,IVA,127.25,327.43
lug-2022,Ministero dell'Economia,Buoni pasto,IVA,956.38,3543.79
202306,INAIL,Indennita di funzione,IRPEF,1203.19,3576.47
202210,N/A,Rimborso spese,add_com,620.53,3300.88
202412,INAIL,Trattenuta sindacale,ADD_REG,405.27,2298.36
202204,INAIL,Trattenuta sindacale,IRAP,1157.71,3076.22
feb-2025,Regione Lazio,Stipendio base,INPS,84.66,310.39
202512,Comune di Roma,Trattenuta sindacale,IVA,1232.61,7163.13
202401,n.a.,Buoni pasto,IRES,1216.18,5628.92
2025-10,Comune di Roma,Buoni pasto,IRAP,1337.58,7319.76
202506,INPS,Straordinario,IRPEF,179.75,616.68
202299,Comune di Milano,Stipendio base,Add_Reg,N.D.,585.5
202307,Comune di Milano,Anticipo TFR,INAIL,1315.49,6268.59
202511,Agenzia delle Entrate,Anticipo TFR,ADD_COM,N.D.,1884.56
202302,Comune di Roma,Anticipo TFR,n.c.,"€ 618,89",3317.01
202402,Comune di Roma,Straordinario,INAIL,-881.28,4423.45
202512,Ministero della Salute,Buoni pasto,inps,"134,95",434.49
07/2025,Ministero dell'Economia,Indennita di funzione,INPS,983.39,3928.49
202307,Ministero dell'Economia,Anticipo TFR,ADD_COM,1420.37,7381.34
202303,Comune di Milano,Stipendio base,n.c.,1029.79,5910.63
Rata 2022,INAIL,Trattenuta sindacale,IRES,723.58,2466.43
202310,n.a.,Premio produttivita,IRPEF,1443.28,7447.28
202304,Agenzia delle Entrate,Rimborso spese,IVA,"€ 1.048,35",2912.18
202308,Comune di Roma,Premio produttivita,IRES,"132,59",744.38
04/23,Comune di Roma,Trattenuta sindacale,IRES,1021.57,4847.35
202504,Ministero della Salute,Stipendio base,IRES,136.56,356.55
202513,Regione Lazio,Stipendio base,IRAP,495.48,2457.24
202412,Agenzia delle Entrate,Indennita di funzione,Irpef,942.74,4615.87
jun-2022,Comune di Roma,Stipendio base,IVA,362.64,1802.03
202302,Regione Lazio,Trattenuta sindacale,n.c.,105.37,356.1
202405,Comune di Milano,Stipendio base,IRAP,946.03,4691.55
2022-07,Comune di Roma,Indennita di funzione x,IRES,"€ 464,49",2464.71
2023-05,Agenzia delle Entrate,Trattenuta sindacale,INPS,822.80,2788.07
202409,Regione Lazio,Rimborso spese,irpef,428.66,1213.89
202504,Ministero dell'Economia,Rimborso spese,INAIL,1045.32,5803.11
202501,Comune di Milano,Stipendio base,IVA,1348.77,6046.23
giu-2023,Comune di Milano,Anticipo TFR,IVA,175.52,674.27
202308,INPS,Buoni pasto,IRES,1190.16,6568.46
202303,Comune di Roma,Straordinario,IRAP,276.34,703.02
202410,INAIL,Trattenuta sindacale,IRES,527.64,
202301,Regione Lazio,Premio produttivita,INPS,568.18,
01/2023,Ministero della Salute,Trattenuta sindacale,IRES,349.15,757.69
07/24,Comune di Milano,Indennita di funzione,Inail,159.09,
202307,INAIL,Trattenuta sindacale,IRAP,1164.31,5952.26
202204,Comune di Roma,Stipendio base,INPS,1200.76,3433.0
jan-2024,,Indennita di funzione,INPS,1495.41,8516.03
2025-01,INPS,Straordinario,INAIL,1405.18,8067.68
202508,,Indennita di funzione,n.c.,680.23,3538.46
202305,Ministero dell'Economia,Straordinario,inps,243.41,610.64
02/23,sconosciuto,Stipendio base,ADD_REG,65.52,179.89
05/23,Comune di Roma,Buoni pasto,IRAP,820.70,4116.74
202312,Comune di Roma,Stipendio base,ADD_REG,"1.297,82",7339.46
202504,INAIL,Indennita di funzione,IRAP,438.46,1254.03
202311,Ministero dell'Economia,Anticipo TFR,INAIL,"€ 338,46",1300.81
04/23,Regione Lazio,Stipendio base,iva,N.D.,1798.01
2023-03,INAIL,Straordinario,ADD_COM,1345.62,5264.11
202304,INAIL,Buoni pasto,IRAP,704.93,3221.61
202204,Regione Lazio,Straordinario,INPS,1097.93,2277.35
202502,INAIL,Straordinario,IRES,720.66,444234.14
202308,Comune di Milano,Indennita di funzione,INAIL,-590.79,2693.41
202505,Regione Lazio,Trattenuta sindacale,IRPEF,"€ 689,32",2633.23
202209,N/A,Premio produttivita,IVA,"1.164,18",6498.0
202406,Ministero dell'Economia,Buoni pasto,IRPEF,-1143.89,2904.65
06/2023,Ministero dell'Economia,Anticipo TFR,IRAP,676.05,1490.86
202306,INAIL,Rimborso spese,IVA,438.05,1744.9
2022-02,Ministero della Salute,Premio produttivita,IRAP,251.73,1040.18
202209,Comune di Roma,Trattenuta sindacale,IVA,51.99,159.44
202302,Regione Lazio,Buoni pasto,IRES,214.22,1252.44
202309,Regione Lazio,Buoni pasto,INAIL,"€ 288,75",870.55
202512,Regione Lazio,Premio produttivita,ADD_REG,1050.41,3235.94
202310,INAIL,Buoni pasto,IVA,1235.98,6481.41
202206,INPS,Trattenuta sindacale,IRPEF,"€ 1.118,57",6366.11
202304,INAIL,Stipendio base,IRPEF,1098.69,4553.59
202411,Agenzia delle Entrate,Premio produttivita,INAIL,1491.76,3097.22
202304,INAIL,Trattenuta sindacale,ADD_COM,1445.77,580325.71
202506,Regione Lazio,Premio produttivita,ADD_REG,439.83,1273.64
10/23,Regione Lazio,Rimborso spese,IVA,260.40,1053.08
202412,sconosciuto,Stipendio base,IVA,"272,28",1287.96
2022-12,INPS,Rimborso spese,IRES,"1.348,63",4814.27
202202,Ministero dell'Economia,Trattenuta sindacale,IRPEF,198.40,823.25
202511,N/A,Indennita di funzione,ADD_REG,543.21,2737.47
202302,Agenzia delle Entrate,Straordinario,IVA,819.00,2444.38
202308,INAIL,Rimborso spese x,n.c.,939.50,2615.45
202412,Agenzia delle Entrate,Stipendio base,IRAP,913.81,4772.41
202208,INAIL,Buoni pasto,Irap,1190.29,2556.86
202412,Comune di Roma,Premio produttivita,ADD_COM,"€ 878,96",2287.39
2023-05,N/A,Stipendio base,Add_Reg,1284.02,
202204,Ministero della Salute,Stipendio base,n.c.,172.71,729.1
202304,Comune di Roma,Stipendio base,IVA,1295.50,5700.64
202305,Ministero della Salute,Rimborso spese,Inail,905.50,3734.39
feb-2022,Comune di Milano,Premio produttivita,IRAP,"373,25",
202406,Ministero della Salute,Anticipo TFR,INPS,1467.73,6041.35
202409,Ministero della Salute,Stipendio base,IRES,1412.61,3921.05
202305,Regione Lazio,Trattenuta sindacale,INAIL,N.D.,6770.73
04/2025,INPS,Stipendio base,IRPEF,N.D.,8125.36
feb-2024,Ministero della Salute,Straordinario,INAIL,604.11,
202507,Regione Lazio,Straordinario,INPS,380.32,1330.14
202211,Agenzia delle Entrate,Buoni pasto,IRPEF,315.21,
202511,Agenzia delle Entrate,Anticipo TFR,n.c.,1316.95,3650.96
202304,Ministero dell'Economia,Premio produttivita,IRES,1248.62,4099.34
202406,Agenzia delle Entrate,Stipendio base x,IVA,"€ 1.472,36",8480.68
202509,Ministero dell'Economia,Indennita di funzione,IRPEF,"1.279,97",3513.74
202308,Ministero della Salute,Straordinario,INAIL,966.93,2367.49
01/23,Comune di Roma,Straordinario,n.c.,256.31,
Rata 2022,INPS,Straordinario,IRAP,289.03,1257.18
202401,Ministero della Salute,Buoni pasto,ADD_COM,736.86,3233.78
2025-02,INPS,Rimborso spese,Inail,"€ 1.163,30",
202308,INAIL,Anticipo TFR,INPS,"€ 301,25",1471.48
202202,INAIL,Rimborso spese,IRES,1377.50,4089.97
2023-05,Comune di Roma,Straordinario,INPS,"1.041,50",6032.8
202308,Ministero dell'Economia,Indennita di funzione,inail,"502,85",1464.21
08/2025,Ministero della Salute,Trattenuta sindacale,ADD_COM,1334.35,2761.1
202206,INPS,Premio produttivita,n.c.,918.01,3921.17
202302,Ministero della Salute,Anticipo TFR,IRES,1113.08,3129.3
202410,Agenzia delle Entrate,Trattenuta sindacale,INAIL,608.89,2748.71
202212,Comune di Roma,Indennita di funzione,IRPEF,"620,65",1810.35
202511,INPS,Stipendio base,IRAP,68.30,253.55
202509,Regione Lazio,Stipendio base,ADD_COM,829.96,2255.88
05/2023,Regione Lazio,Rimborso spese,ADD_REG,1153.16,4284.27
202411,INPS,Buoni pasto x,ADD_COM,"€ 1.454,80",3704.04
202506,INAIL,Rimborso spese,IRAP,1343.73,4504.04
202402,Comune di Roma,Stipendio base,INAIL,176.14,492.44
2022-11,Regione Lazio,Trattenuta sindacale,INAIL,1471.75,7747.89
04/25,Agenzia delle Entrate,Indennita di funzione,IRES,266.75,1311.72
mag-2023,INPS,Straordinario,ADD_COM,109.62,292.39
may-2022,Comune di Milano,Buoni pasto,ADD_COM,-1135.95,2648.6
202311,Comune di Roma,Straordinario,IRPEF,1363.54,2867.5
202407,INPS,Rimborso spese,ADD_REG,1427.19,4148.39
202406,INAIL,Straordinario,IVA,1246.22,4886.07
202204,Regione Lazio,Buoni pasto,INAIL,347.11,1249.43
202211,Ministero dell'Economia,Trattenuta sindacale,INPS,273.30,
Rata 2022,Comune di Roma,Trattenuta sindacale,IRES,135.50,700.4
202306,Comune di Milano,Indennita di funzione,IRPEF,893.86,263604.39
202505,Agenzia delle Entrate,Buoni pasto,INPS,756.47,1993.85
202307,Agenzia delle Entrate,Anticipo TFR,ADD_REG,"€ 208,46",439.1
202304,INPS,Rimborso spese,ADD_REG,724.00,1848.3
2024-08,Ministero dell'Economia,Rimborso spese,IRAP,"€ 872,62",3593.16
202205,n.a.,Premio produttivita,ADD_REG,"€ 1.098,28",2533.68
202203,Agenzia delle Entrate,Stipendio base,IRAP,650.59,1456.98
202203,INAIL,Premio produttivita,INPS,511.61,1265.03
202409,Ministero della Salute,Indennita di funzione,IRAP,1015.23,4748.9
202304,INAIL,Rimborso spese,Inps,1042.12,2164.93
202404,Ministero dell'Economia,Anticipo TFR,INPS,"442,12",2599.0
202408,Ministero della Salute,Anticipo TFR,INAIL,78.74,277.41
04/25,INPS,Trattenuta sindacale,IVA,1421.25,4756.0
202505,INPS,Premio produttivita,INPS,1145.17,4465.31
202503,INAIL,Buoni pasto,INAIL,"341,60",1390.81
2022-05,Regione Lazio,Indennita di funzione,IVA,870.22,3202.46
202509,N/A,Indennita di funzione,INPS,912.67,3600.76
202207,Regione Lazio,Anticipo TFR,IRPEF,232.68,781.56
202212,Regione Lazio,Anticipo TFR,ADD_REG,327.90,1078.14
202410,Regione Lazio,Anticipo TFR,ires,"€ 1.437,22",3031.47
Rata 2022,,Trattenuta sindacale,ADD_REG,786.62,3687.05
202305,INPS,Straordinario,add_reg,327.59,1464.03
202204,Comune di Roma,Premio produttivita,ADD_COM,1206.48,5640.63
202308,Regione Lazio,Stipendio base,IRPEF,732.33,4221.31
202504,Agenzia delle Entrate,Anticipo TFR,ires,"975,70",3797.76
202512,Regione Lazio,Buoni pasto,IRPEF,481.38,2660.63
202213,Regione Lazio,Rimborso spese,IVA,133.96,505.8
07/23,Ministero dell'Economia,Trattenuta sindacale,ADD_COM,-289.17,1130.79
202302,Comune di Roma,Anticipo TFR,ADD_REG,1460.90,6620.52
11/24,Comune di Milano,Rimborso spese,INAIL,954.20,2732.45
2024-11,Comune di Milano,Stipendio base,ADD_REG,1255.07,3601.33
2025-10,INAIL,Buoni pasto,IRPEF,81.20,327.99
2023-05,INAIL,Premio produttivita,ADD_REG,"€ 1.159,92",2638.17
202201,Agenzia delle Entrate,Stipendio base,IRAP,753.18,2219.34
202509,Comune di Roma,Rimborso spese,INAIL,1014.70,5249.7
202506,Ministero dell'Economia,Indennita di funzione,ADD_REG,"569,40",2195.0
2023-12,INPS,Buoni pasto,INAIL,950.26,2001.71
202409,INAIL,Anticipo TFR,IVA,101.65,228.0
202507,Comune di Milano,Trattenuta sindacale,INPS,"€ 116,10",659.22
Rata 2024,INPS,Stipendio base,n.c.,1208.31,7040.67
202310,INAIL,Stipendio base,n.c.,230.47,1051.96
202506,Regione Lazio,Rimborso spese,IVA,70.28,192.55
2025-01,Ministero della Salute,Anticipo TFR,n.c.,1373.06,4767.74
02/23,  ,Straordinario,IRES,"435,02",1401.58
06/24,INPS,Anticipo TFR,IVA,"€ 894,45",4598.03
202307,Regione Lazio,Trattenuta sindacale,Inail,1266.43,5253.61
202401,Ministero della Salute,Stipendio base,ADD_REG,1131.57,5792.08
202302,Ministero dell'Economia,Buoni pasto,IRPEF,117.61,35631.34
202409,INAIL,Anticipo TFR,IRES,863.38,4729.64
202410,Comune di Roma,Straordinario,INPS,835.61,3105.67
2022-01,Comune di Roma,Anticipo TFR,INAIL,557.62,2046.18
202407,Agenzia delle Entrate,Rimborso spese,IRES,1142.67,4520.85
202401,Comune di Roma,Trattenuta sindacale,IRAP,1447.81,6322.91
202213,INAIL,Rimborso spese,IRPEF,263.42,1468.95
202411,Agenzia delle Entrate,Trattenuta sindacale,IRPEF,260.57,998.25
202411,Comune di Roma,Stipendio base,IRES,1115.37,6380.52
202208,Comune di Roma,Premio produttivita,INAIL,708.90,2534.09
Rata 2024,N/A,Straordinario,Add_Reg,1203.07,3968.07
202312,Regione Lazio,Buoni pasto,IVA,"€ 254,56",809.55
202308,INAIL,Rimborso spese,IRES,"107,79",224.7
06/24,Comune di Roma,Stipendio base,ADD_COM,1062.00,5731.16
202213,Ministero dell'Economia,Rimborso spese,IRAP,1492.33,571014.21
lug-2022,INAIL,Straordinario,IRES,187.46,625.62
202311,Ministero della Salute,Buoni pasto,IRES,1303.29,3912.25
2025-07,INPS,Trattenuta sindacale,IRAP,"€ 608,67",3029.81
2022-11,Agenzia delle Entrate,Premio produttivita,INAIL,"€ 74,34",425.99
202513,Ministero della Salute,Indennita di funzione,IVA,789.53,4158.33
202201,INPS,Stipendio base,IVA,454.34,1490.23
202302,Ministero dell'Economia,Trattenuta sindacale,IRAP,1055.43,4034.94
apr-2023,Comune di Milano,Stipendio base,ADD_COM,"467,35",1396.51
202309,Comune di Roma,Indennita di funzione,INAIL,748.47,4263.23
202203,Agenzia delle Entrate,Rimborso spese,INAIL,340.82,843.52
2025-02,Regione Lazio,Premio produttivita,IVA,"1.250,75",7264.13
202311,Regione Lazio,Rimborso spese,INPS,"€ 1.391,88",7313.81
202510,Comune di Milano,Straordinario,ADD_COM,634.84,3076.63
202408,Agenzia delle Entrate,Premio produttivita,INAIL,700.88,3571.67
202406,Ministero della Salute,Trattenuta sindacale,add_reg,1474.89,4951.78
202306,Agenzia delle Entrate,Indennita di funzione,IRPEF,256.07,815.21
01/2024,Ministero dell'Economia,Premio produttivita,ADD_REG,1222.50,
202503,Ministero dell'Economia,Buoni pasto,ADD_COM,"€ 872,55",2378.97
2025-11,Agenzia delle Entrate,Straordinario,INAIL,1327.06,6615.98
202505,sconosciuto,Rimborso spese,ADD_COM,474.02,1848.76
202213,N/A,Rimborso spese,INPS,479.43,2657.6
09/2024,Ministero della Salute,Indennita di funzione,irap,522.44,2880.49
