_id,periodo,cod_comparto,comparto,cod_regione_origine,regione_origine,cod_regione_destinazione,regione_destinazione,trasferimenti_in,trasferimenti_out,saldo,tipologia,data_aggiornamento,note,fonte,Cod Comparto,trasferimenti in
58eba203c5ed5110a0e5deda,202311,3,ISTRUZIONE E RICERCA,12,LAZIO,03,LOMBARDIA,8,8,0,Distacco,2025-03-08,,,3,8
974aecf04b726840cc36e0b4,202412,1,FUNZIONI CENTRALI,12,LAZIO,15,CAMPANIA,9,7,2,Distacco,2025-03-04,,,1,9
9870e79f84c8dc069098e66a,202306,2,FUNZIONI LOCALI,06,FRIULI-VENEZIA GIULIA,05,VENETO,8,6,2,Passaggio diretto,2025-05-16,,,2,8
bfce1e5b5d6a036ca3086176,202307,1,FUNZIONI CENTRALI,12,LAZIO,02,VALLE D'AOSTA,11,6,5,Distacco,2025-01-18,,,1,11
5b57daff8174bbce22304d1c,202302,3,ISTRUZIONE E RICERCA,18,CALABRIA,20,SARDEGNA,8,5,3,Trasferimento d'ufficio,2025-09-29,,,3,8
46940d6d664ccccfeabd545c,202402,2,FUNZIONI LOCALI,19,SICILIA,17,BASILICATA,10,15,-5,Distacco,2024-09-14,,,2,10
afdc7e81b42458271ec70c75,202305,5,SICUREZZA-DIFESA,12,LAZIO,05,VENETO,6,10,-4,Mobilita' volontaria,2024-11-29,,,5,6
c56fac32d7ee9e14d7ef33f6,202312,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,11,MARCHE,09,TOSCANA,10,13,-3,Trasferimento d'ufficio,2024-12-03,in verifica,,6,10
49dd76d44d3c1a301371d7dc,202402,3,ISTRUZIONE E RICERCA,15,CAMPANIA,05,VENETO,3,5,-2,Comando,2025-05-22,,,3,3
dfac294bb51f3f690bc82d67,202306,4,SANITA',16,PUGLIA,12,LAZIO,4,7,-3,Assegnazione temporanea,2025-07-08,,,4,4
9ab0e5738cdf1d0aa4c986fa,202301,4,SANITA',04,TRENTINO-ALTO ADIGE,06,FRIULI-VENEZIA GIULIA,9,6,23,Distacco,2025-06-22,,,4,9
9d1ae3304c630f6f27db37e4,2023-02,2,FUNZIONI LOCALI,13,ABRUZZO,11,MARCHE,14,12,2,Trasferimento d'ufficio,2025-09-21,,flusso SICO,2,14
c133f5c295fb60c67283d9df,202410,1,FUNZIONI CENTRALI,18,CALABRIA,08,EMILIA-ROMAGNA,9,6,3,Comando,2024-10-18,,,1,9
3dcf269dcabaf9655a8d8f6a,202405,4,SANITA',05,VENETO,11,MARCHE,3,6,-3,Assegnazione temporanea,2024-10-11,,,4,3
b96d1aeef4c3412951bbc1d3,202408,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,08,EMILIA-ROMAGNA,01,PIEMONTE,4,7,-3,Passaggio diretto,2025-06-16,,,6,4
ba58b82cf9ee563d90578d22,202305,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,20,SARDEGNA,13,ABRUZZO,13,7,6,Comando,26/06/2025,,,6,13
4ba4e57125ad9ec360da6428,202404,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,19,SICILIA,08,EMILIA-ROMAGNA,9,10,-1,Distacco,2025-02-08,,,6,9
fd23cf8be51e8eed39e28eab,202306,1,FUNZIONI CENTRALI,15,CAMPANIA,05,VENETO,5,9,-4,Trasferimento d'ufficio,2024-11-04,,,1,5
1e55d1ae275be714cb38ed14,202407,5,SICUREZZA-DIFESA,15,CAMPANIA,03,LOMBARDIA,11,10,1,Assegnazione temporanea,2025-02-05,,,5,11
ffcd4a6669fb932baa986633,202305,1,FUNZIONI CENTRALI,18,CALABRIA,19,SICILIA,11,7,4,Mobilita' volontaria,2025-06-28,,,1,11
e89859204692430114f6e361,202304,2,FUNZIONI LOCALI,14,MOLISE,11,MARCHE,10,5,5,Comando,2025-03-31,,,2,10
b2388e066053719100804168,202406,5,SICUREZZA-DIFESA,20,SARDEGNA,13,ABRUZZO,13,12,1,Comando,2025-03-13,,,5,13
c7d5d1e6c14a8230f6cef690,202402,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,08,EMILIA-ROMAGNA,20,SARDEGNA,10,5,5,Trasferimento d'ufficio,2025-05-08,,,6,10
1ecf09f4b33375a203aa230a,202303,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,06,FRIULI-VENEZIA GIULIA,11,MARCHE,8,11,-3,Trasferimento d'ufficio,2025-02-09,,,6,8
be4ed7c386ea4fc40f6d10ac,202410,1,FUNZIONI CENTRALI,04,TRENTINO-ALTO ADIGE,20,SARDEGNA,7,6,1,Assegnazione temporanea,2025-02-16,,,1,7
c5c7f554bf076a6b812ece7b,202401,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,12,LAZIO,04,TRENTINO-ALTO ADIGE,"6,0",9,-3,Distacco,2025-06-13,,,6,6
899fed7d32f69f268f32bd7a,202308,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,03,LOMBARDIA,08,EMILIA-ROMAGNA,7,4,3,Passaggio diretto,2024-09-12,,,6,7
c8f8348f48a4115d68507820,202410,3,ISTRUZIONE E RICERCA,09,TOSCANA,17,BASILICATA,6,5,1,Trasferimento d'ufficio,2025-01-12,,,3,6
485aeb8248d62a376fcf4f75,202308,2,FUNZIONI LOCALI,19,SICILIA,02,VALLE D'AOSTA,10,6,4,Passaggio diretto,2025-09-08,,,2,10
a263973ee800313e663d2c91,202405,1,FUNZIONI CENTRALI,19,SICILIA,13,ABRUZZO,10,9,1,Trasferimento d'ufficio,2025-03-16,,,1,10
a8836be016c16b81f37f6e03,202312,1,FUNZIONI CENTRALI,18,CALABRIA,12,LAZIO,11,9,2,Distacco,2024-12-12,,,1,11
03c17c1f637a2f2c2534fe8a,202403,5,SICUREZZA-DIFESA,16,PUGLIA,06,FRIULI-VENEZIA GIULIA,8,5,3,Distacco,2025-01-12,,,5,8
e666b967a6515ba68f44e56b,202408,2,FUNZIONI LOCALI,14,MOLISE,19,SICILIA,2,8,-6,Comando,2025-06-26,,,2,2
94e5cab7b05d05f68c30bf21,202306,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,11,MARCHE,,EMILIA-ROMAGNA,12,8,4,Comando,2025-07-26,,,6,12
fc6729528df87be738887c24,202311,2,FUNZIONI LOCALI,06,FRIULI-VENEZIA GIULIA,12,LAZIO,7,6,1,Distacco,2025-07-02,,,2,7
7686564747882a398b94897e,202408,4,SANITA',10,UMBRIA,07,LIGURIA,13,6,-2,Assegnazione temporanea,2025-08-06,,,4,13
184ab5ac02912fe7a73c583e,202312,1,FUNZIONI CENTRALI,08,EMILIA-ROMAGNA,10,UMBRIA,10,11,-1,Passaggio diretto,2025-04-25,,,1,10
0bab0d47de3062efc8f5ca28,202306,5,SICUREZZA-DIFESA,18,CALABRIA,03,LOMBARDIA,9,9,0,Trasferimento d'ufficio,2025-05-01,,,5,9
fd7df530e9412bc0f40d1920,202407,1,FUNZIONI CENTRALI,17,BASILICATA,11,MARCHE,9,12,-3,Distacco,2025-09-09,in verifica,,1,9
a7518df4f4febbcaf6ef8e5e,202402,5,SICUREZZA-DIFESA,10,UMBRIA,18,CALABRIA,4,10,-6,Mobilita' volontaria,2025-08-24,,,5,4
6c687cdb5732bd79e4da953e,202303,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,20,SARDEGNA,04,TRENTINO-ALTO ADIGE,16,8,8,Passaggio diretto,2025-08-13,,,6,16
6eaba1287dd7de4de3a721bc,202307,3,ISTRUZIONE E RICERCA,09,TOSCANA,17,BASILICATA,16,13,3,Passaggio diretto,2024-11-18,,,3,16
a519a3412fb59462c98556a1,202311,3,ISTRUZIONE E RICERCA,16,PUGLIA,10,-,9,6,3,Trasferimento d'ufficio,2025-05-10,,,3,9
a75a4fc3a3202ffe524bdaa7,202407,4,SANITA',09,TOSCANA,03,LOMBARDIA,11,10,18,Comando,2025-04-29,,flusso SICO,4,11
f034596240ed7ff3a666391b,202411,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,02,VALLE D'AOSTA,06,FRIULI-VENEZIA GIULIA,6,9,-3,Trasferimento d'ufficio,2024-09-10,,,6,6
f1e0183a8548f5e576c4a558,202406,2,FUNZIONI LOCALI,12,LAZIO,19,SICILIA,10,16,-6,Comando,2025-09-29,,,2,10
e2e974b96367ea99643228d0,202407,1,FUNZIONI CENTRALI,13,ABRUZZO,05,,7,9,-2,Trasferimento d'ufficio,2025-08-28,,,1,7
1acd278047d5bacc3558465b,202312,5,SICUREZZA-DIFESA,16,PUGLIA,01,PIEMONTE,10,7,3,Mobilita' volontaria,2024-09-19,,,5,10
c0b9af202440c3bb312b8dd4,202302,3,ISTRUZIONE E RICERCA,06,FRIULI-VENEZIA GIULIA,,MARCHE,5,8,-3,Mobilita' volontaria,2025-08-18,,,3,5
838f857648ca185f0b5efcc8,202311,5,SICUREZZA-DIFESA,20,SARDEGNA,09,TOSCANA,10,8,2,Comando,2025-06-13,,,5,10
7d6d9b04e594c3762734c899,202308,4,SANITA',10,UMBRIA,19,SICILIA,7,2,-12,Assegnazione temporanea,2025-05-22,,,4,7
ea89b8e8df4bc0dce8322cea,202311,1,FUNZIONI CENTRALI,15,CAMPANIA,06,FRIULI-VENEZIA GIULIA,6,7,-1,Distacco,2025-01-10,,,1,6
798e14fe4ebc0252ace7c3c1,202312,5,SICUREZZA-DIFESA,18,CALABRIA,10,UMBRIA,7,10,-3,Comando,2024-10-14,,,5,7
fc4b6ee0ce526597c983fd69,202304,3,ISTRUZIONE E RICERCA,19,SICILIA,10,UMBRIA,11,8,3,Passaggio diretto,2025-06-19,,,3,11
811f9c4f211925fdf28dadd3,202302,5,SICUREZZA-DIFESA,19,SICILIA,20,SARDEGNA,6,7,-1,Assegnazione temporanea,2025-03-26,,,5,6
e1fc29fed968f63489088648,202405,1,FUNZIONI CENTRALI,16,PUGLIA,19,SICILIA,4,9,-5,Mobilita' volontaria,01/01/2025,,,1,4
a004f93add4153fae30636a8,202402,4,SANITA',04,TRENTINO-ALTO ADIGE,02,VALLE D'AOSTA,8,4,-30,Trasferimento d'ufficio,2025-05-13,,,4,8
e6ecd66488ccc115ce72f10c,202308,3,ISTRUZIONE E RICERCA,07,LIGURIA,15,CAMPANIA,9,8,1,Distacco,2025-04-05,,,3,9
691b5f9f13d755d518dae4ff,202312,3,ISTRUZIONE E RICERCA,04,TRENTINO-ALTO ADIGE,06,FRIULI-VENEZIA GIULIA,11,8,3,Passaggio diretto,2025-01-05,,,3,11
237869a1477a45f6935db8ee,202302,4,SANITA',17,BASILICATA,11,MARCHE,8,10,-2,Mobilita' volontaria,2024-10-22,,,4,8
8eb97fbbc38b6e0a64a5f85b,202412,3,ISTRUZIONE E RICERCA,13,ABRUZZO,20,SARDEGNA,6,4,2,Comando,2025-08-30,,,3,6
0beeb24c83222a14c5dc41ff,202303,5,SICUREZZA-DIFESA,15,CAMPANIA,02,VALLE D'AOSTA,8,7,1,Comando,2025-08-03,,,5,8
8c406a7dfb3a6a3a8472166f,202311,1,FUNZIONI CENTRALI,10,UMBRIA,01,PIEMONTE,10,6,4,Trasferimento d'ufficio,2024-12-15,,,1,10
5b94966fd89dbc676954c753,202310,1,FUNZIONI CENTRALI,17,BASILICATA,05,VENETO,10,7,3,Assegnazione temporanea,2025-08-20,,,1,10
ba6eb927257abbe479d6b87d,202402,2,FUNZIONI LOCALI,19,SICILIA,18,CALABRIA,9,6,3,Comando,2025-02-21,,,2,9
ba8200a3c56ce8ea4bfb9e40,202404,1,FUNZIONI CENTRALI,18,CALABRIA,17,BASILICATA,4,4,0,Distacco,2025-08-18,,,1,4
d70496be0d4c172cd3e6004b,202403,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,12,LAZIO,05,VENETO,13,4,9,Assegnazione temporanea,2025-04-30,,flusso SICO,6,13
b0cc45f07c67cdeb29ac2644,202407,1,FUNZIONI CENTRALI,3,LOMBARDIA,05,VENETO,12,5,7,Trasferimento d'ufficio,2025-02-06,,,1,12
dc913b9d5b50bf9a9c11719a,202410,5,SICUREZZA-DIFESA,01,PIEMONTE,13,ABRUZZO,4,6,-2,Mobilita' volontaria,2025-02-10,,,5,4
224b36c0d56fc030d620a17d,202305,3,ISTRUZIONE E RICERCA,09,TOSCANA,05,VENETO,11,10,1,Distacco,2024-10-10,,,3,11
d00203b2cb2f459935251457,202308,3,ISTRUZIONE E RICERCA,03,LOMBARDIA,03,LOMBARDIA,3,6,-3,Mobilita' volontaria,2024-11-26,,,3,3
0349f06231476bbb17625f27,202304,1,FUNZIONI CENTRALI,18,CALABRIA,09,TOSCANA,13,8,5,Trasferimento d'ufficio,2025-03-02,,,1,13
8fac9d62519158e692425a40,202409,2,FUNZIONI LOCALI,07,LIGURIA,16,PUGLIA,"8,0",11,-3,Trasferimento d'ufficio,2025-01-22,,,2,8
e5b8d9f88f1e436318d04050,202312,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,17,BASILICATA,08,EMILIA-ROMAGNA,8,9,-1,Comando,2025-08-08,,,6,8
35bd46b887642bf633192ef0,202407,5,SICUREZZA-DIFESA,16,PUGLIA,16,PUGLIA,12,8,4,Comando,07/04/2025,,,5,12
a95a4e332fd978f1cab325de,202303,3,ISTRUZIONE E RICERCA,15,CAMPANIA,08,EMILIA-ROMAGNA,6,8,-2,Trasferimento d'ufficio,2025-04-30,,,3,6
31b0f577cc79e7ed9d793f05,202406,2,FUNZIONI LOCALI,01,PIEMONTE,09,TOSCANA,4,14,-10,Mobilita' volontaria,2024-10-08,in verifica,,2,4
d2f2e0177a88e8846b202c86,202401,2,FUNZIONI LOCALI,13,ABRUZZO,12,LAZIO,8,6,2,Comando,2024-11-22,,,2,8
27196e5a1d7be6982691ed1f,202305,5,SICUREZZA-DIFESA,12,LAZIO,07,LIGURIA,12,9,3,Trasferimento d'ufficio,2025-07-02,in verifica,,5,12
ea9100090b8b699bdd4b0f2f,202408,3,ISTRUZIONE E RICERCA,09,TOSCANA,08,EMILIA-ROMAGNA,9,12,-3,Trasferimento d'ufficio,2025-07-14,in verifica,,3,9
916128b1f9c0e4e0cfdf1260,202311,4,SANITA',09,TOSCANA,18,CALABRIA,13,10,-11,Passaggio diretto,2025-02-20,,,4,13
578faeab123b74752d2fb505,202302,3,ISTRUZIONE E RICERCA,7,LIGURIA,03,LOMBARDIA,8,7,1,Comando,2025-03-23,,,3,8
1b00393147a3d8ccb3abc970,202302,5,SICUREZZA-DIFESA,08,EMILIA-ROMAGNA,14,MOLISE,6,12,-6,Passaggio diretto,2025-05-30,,,5,6
bc0bcae6cd6d3642069c0c45,202302,1,FUNZIONI CENTRALI,05,VENETO,03,LOMBARDIA,14,6,8,Assegnazione temporanea,2025-07-30,in verifica,,1,14
d8fc094cb8f11c3bf34b03f8,202405,5,SICUREZZA-DIFESA,10,UMBRIA,16,PUGLIA,14,4,10,Mobilita' volontaria,2024-11-09,,,5,14
215710a32623377af2583657,202411,4,SANITA',20,SARDEGNA,17,BASILICATA,10,5,5,Trasferimento d'ufficio,2025-07-07,,,4,10
b000f4a829237f817f258569,202401,2,FUNZIONI LOCALI,7,LIGURIA,11,MARCHE,11,6,5,Distacco,2025-02-28,,,2,11
cfdbdb1b75f508f810327d4c,202409,3,ISTRUZIONE E RICERCA,11,MARCHE,01,PIEMONTE,10,9,1,Assegnazione temporanea,2025-01-02,,,3,10
13e064a51004710d96bc21b2,202309,2,FUNZIONI LOCALI,02,VALLE D'AOSTA,02,VALLE D'AOSTA,4,5,-1,Trasferimento d'ufficio,2024-11-15,,,2,4
7fd94f98485398885204fdd3,202407,4,SANITA',02,VALLE D'AOSTA,07,LIGURIA,10,7,38,Trasferimento d'ufficio,2025-10-05,,,4,10
1c383b44a0f22ecabc1d9acf,202301,1,FUNZIONI CENTRALI,08,EMILIA-ROMAGNA,,MOLISE,10,8,2,Mobilita' volontaria,2025-05-17,,,1,10
dfdd392fb5fe3b2dc1cd5f47,202410,2,FUNZIONI LOCALI,08,EMILIA-ROMAGNA,05,VENETO,10,12,-2,Mobilita' volontaria,09/05/2025,,,2,10
db1f3f3ce9727d96198e8ced,202409,-,ISTRUZIONE E RICERCA,18,CALABRIA,19,SICILIA,8,8,0,Trasferimento d'ufficio,2025-04-29,,,3,8
159d06deb0afb0c5076d2481,202309,5,SICUREZZA-DIFESA,17,BASILICATA,20,SARDEGNA,5,9,-4,Assegnazione temporanea,2025-03-18,,,5,5
cbbdfe06e3b51bb86d667ef7,202403,5,SICUREZZA-DIFESA,19,SICILIA,20,SARDEGNA,8,10,-2,Trasferimento d'ufficio,2025-05-14,,,5,8
715d9c906a6e3a6994c6fb29,202409,5,SICUREZZA-DIFESA,14,MOLISE,11,MARCHE,5,4,1,Mobilita' volontaria,09/11/2024,,,5,5
2b72038bf01276c9eb2d6a87,202305,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,14,MOLISE,01,PIEMONTE,10,10,0,Passaggio diretto,2024-12-14,,,6,10
c6e4d8024f681648df2ed2cd,202409,3,ISTRUZIONE E RICERCA,17,BASILICATA,05,VENETO,11,6,5,Assegnazione temporanea,2025-02-06,,,3,11
96066d57fd05b7635645934a,202311,4,-,07,LIGURIA,06,FRIULI-VENEZIA GIULIA,11,8,3,Mobilita' volontaria,2025-03-03,,,4,11
2ce0b61e262bf22c5959d18a,202301,,FUNZIONI CENTRALI,05,VENETO,12,LAZIO,9,8,1,Mobilita' volontaria,2024-12-10,,,1,9
a61d3a0f229e8f6d8721de7c,202402,2,FUNZIONI LOCALI,02,VALLE D'AOSTA,12,LAZIO,12,7,5,Trasferimento d'ufficio,2024-09-10,,,2,12
fa1a2c08d506314ad2587424,202305,5,,05,VENETO,07,LIGURIA,9,8,1,Passaggio diretto,2025-08-02,,,5,9
23345e53cc9017964237184e,202308,5,SICUREZZA-DIFESA,04,TRENTINO-ALTO ADIGE,19,SICILIA,8,7,1,Distacco,2025-03-06,,,5,8
0af84497fb62bfa2e0f771e6,202302,2,FUNZIONI LOCALI,04,TRENTINO-ALTO ADIGE,04,TRENTINO-ALTO ADIGE,9,12,-3,Comando,2025-06-29,,,2,9
4edf8267c0b11e2edcb37ffb,202405,2,FUNZIONI LOCALI,03,LOMBARDIA,11,MARCHE,8,9,-1,Passaggio diretto,2024-11-30,,,2,8
87032aadf9cc9d72896aadd5,202307,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,18,CALABRIA,11,MARCHE,12,8,4,Comando,31/08/2025,,,6,12
ab70a43a276e3845550757f2,202301,1,FUNZIONI CENTRALI,16,PUGLIA,09,TOSCANA,8,5,3,Mobilita' volontaria,13/03/2025,,,1,8
f7bd519ddbce6f43c61285e6,202407,2,FUNZIONI LOCALI,18,CALABRIA,02,VALLE D'AOSTA,12,11,1,Trasferimento d'ufficio,2024-12-13,,,2,12
f3928a4364c45422421eada7,202404,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,03,LOMBARDIA,03,LOMBARDIA,10,6,4,Passaggio diretto,2025-02-05,,,6,10
1393313e4ad9ef221feb41b9,202401,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,12,LAZIO,09,TOSCANA,"9,0",11,-2,Comando,2025-07-26,,,6,9
7f76e24b65ff68513412c84a,202401,3,ISTRUZIONE E RICERCA,10,UMBRIA,07,LIGURIA,5,8,-3,Mobilita' volontaria,2025-06-01,,,3,5
938291e5760e54625eab924c,202311,4,SANITA',19,SICILIA,16,PUGLIA,"6,0",9,-3,Distacco,2025-01-21,,,4,6
3a1ea37bf29896345e6694f6,202306,2,FUNZIONI LOCALI,18,CALABRIA,06,FRIULI-VENEZIA GIULIA,4,5,-1,Comando,2025-03-13,,,2,4
ba1e2c36481859b943121129,202403,2,FUNZIONI LOCALI,16,PUGLIA,04,TRENTINO-ALTO ADIGE,9,13,-4,Distacco,2025-06-24,,,2,9
0ce399c70be0b3abf5d66c82,202409,3,ISTRUZIONE E RICERCA,15,CAMPANIA,07,LIGURIA,10,5,5,Comando,2024-10-19,,,3,10
578a4278ddb93e5aeebab6c0,202412,2,FUNZIONI LOCALI,04,TRENTINO-ALTO ADIGE,12,LAZIO,5,14,-9,Comando,08/11/2024,,,2,5
25d28d43a0f3e0b07b981c68,202308,5,SICUREZZA-DIFESA,08,EMILIA-ROMAGNA,09,TOSCANA,7,6,1,Comando,2024-11-03,,,5,7
56e077b53d118ffbe39bdd31,202305,5,SICUREZZA-DIFESA,01,PIEMONTE,06,FRIULI-VENEZIA GIULIA,9,10,-1,Passaggio diretto,2024-10-08,in verifica,,5,9
fb0817e99ce2c0fcca9f41f3,202311,3,ISTRUZIONE E RICERCA,18,CALABRIA,16,PUGLIA,14,6,8,Mobilita' volontaria,2025-07-21,,,3,14
e997adf6bb8f0edda6bcd379,202411,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,18,CALABRIA,18,CALABRIA,11,8,3,Mobilita' volontaria,2025-08-23,,,6,11
95dbfacf4ff81f4b5dddbbbe,202302,1,FUNZIONI CENTRALI,15,CAMPANIA,20,SARDEGNA,11,3,8,Trasferimento d'ufficio,2025-01-18,,,1,11
b37d55ee201c5946d00185e8,202402,2,FUNZIONI LOCALI,20,SARDEGNA,07,LIGURIA,8,9,-1,Distacco,2025-03-24,,,2,8
41b5704e3ef73da57c321b20,202411,2,FUNZIONI LOCALI,02,VALLE D'AOSTA,10,UMBRIA,7,7,0,Distacco,2025-02-28,,,2,7
edb5627f0be2a0249ce5a12b,202305,5,SICUREZZA-DIFESA,03,LOMBARDIA,15,CAMPANIA,9,4,5,Assegnazione temporanea,2025-07-13,,,5,9
779d4ca922b8cba636d012b3,202412,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,17,BASILICATA,02,VALLE D'AOSTA,3,6,-3,Distacco,2024-11-17,,,6,3
303478b649321816b15fe4c5,202301,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,02,VALLE D'AOSTA,11,MARCHE,16,8,8,Trasferimento d'ufficio,2025-04-10,,,6,16
54889910ff44bb23bc149668,202406,2,FUNZIONI LOCALI,12,LAZIO,,SARDEGNA,6,10,-4,Comando,2024-12-31,,,2,6
22fe28a1a7525c73fe246615,202306,2,FUNZIONI LOCALI,15,CAMPANIA,13,ABRUZZO,2,14,-12,Trasferimento d'ufficio,2025-08-23,,,2,2
1e70a2fec94f0e2ea6948836,202311,4,SANITA',04,TRENTINO-ALTO ADIGE,10,UMBRIA,12,7,5,Trasferimento d'ufficio,2025-07-15,,,4,12
0d853da75a2fe7b0b1214c70,202305,2,FUNZIONI LOCALI,11,MARCHE,09,TOSCANA,8,10,-2,Trasferimento d'ufficio,2024-09-09,,,2,8
c4bb34464fbb73a85e62c7e5,202404,1,FUNZIONI CENTRALI,04,TRENTINO-ALTO ADIGE,18,NULL,11,11,0,Passaggio diretto,2024-12-26,,,1,11
47256d18b7b0d462087609d4,202408,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,15,CAMPANIA,01,PIEMONTE,9,6,3,Mobilita' volontaria,2025-02-22,,,6,9
f4d01fa28fda754b91bce96e,202304,1,FUNZIONI CENTRALI,18,CALABRIA,08,EMILIA-ROMAGNA,9,9,0,Assegnazione temporanea,2024-12-25,,,1,9
7be96a62ee4bc19a109e2fbc,202304,3,ISTRUZIONE E RICERCA,04,TRENTINO-ALTO ADIGE,14,MOLISE,6,8,-2,Mobilita' volontaria,2025-06-27,,,3,6
e4f9966da76424ce9a43bb2d,202402,1,FUNZIONI CENTRALI,08,EMILIA-ROMAGNA,18,CALABRIA,11,6,5,Mobilita' volontaria,2024-12-09,,,1,11
73bca14789a14950615853f2,202301,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,12,LAZIO,11,MARCHE,6,5,1,Assegnazione temporanea,2025-04-27,,,6,6
b3066ba6a0bb0d16aafc4c6d,202304,1,FUNZIONI CENTRALI,09,TOSCANA,09,TOSCANA,7,13,-6,Passaggio diretto,2025-01-25,,,1,7
0129b117df81ac32358856bd,202407,4,SANITA',01,PIEMONTE,03,LOMBARDIA,4,13,-9,Assegnazione temporanea,2024-11-10,,,4,4
4e294748605962a75a9a72a8,202305,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,11,MARCHE,13,ABRUZZO,8,6,2,Comando,2024-11-25,,,6,8
284ebe5d57f242afe6d82c8b,202310,3,ISTRUZIONE E RICERCA,18,CALABRIA,12,LAZIO,"10,0",10,0,Comando,29/06/2025,,,3,10
87a0eb318f216f8b2440d719,202306,5,SICUREZZA-DIFESA,15,CAMPANIA,07,LIGURIA,11,4,7,Mobilita' volontaria,02/12/2024,,,5,11
8bdf057cc088534c10d40949,202406,5,SICUREZZA-DIFESA,12,LAZIO,16,PUGLIA,7,3,4,Passaggio diretto,2024-09-10,,,5,7
03e74b49bf9b31b2f8bbf4fc,202308,4,SANITA',08,EMILIA-ROMAGNA,06,FRIULI-VENEZIA GIULIA,2,5,3,Passaggio diretto,2025-09-05,,,4,2
1f29557c27a5b7173c4544e5,202301,5,SICUREZZA-DIFESA,09,TOSCANA,05,VENETO,6,11,-5,Assegnazione temporanea,2025-05-02,,,5,6
5522fb1fb98c1deb0829231e,2023-01,2,FUNZIONI LOCALI,12,LAZIO,17,BASILICATA,13,8,5,Distacco,2025-03-27,,,2,13
fe9dffee4a06946ef3024b22,202401,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,12,LAZIO,02,VALLE D'AOSTA,12,7,5,Comando,2025-04-05,,,6,12
8cd7192fa812182b8b47ee74,202306,2,FUNZIONI LOCALI,10,UMBRIA,04,TRENTINO-ALTO ADIGE,15,9,6,Assegnazione temporanea,2025-09-04,,,2,15
1dc6e2f36421bdb9d8ff3bfa,202309,5,SICUREZZA-DIFESA,16,PUGLIA,19,SICILIA,"9,0",8,1,Trasferimento d'ufficio,2024-11-26,,,5,9
d62df3fcbf4e3fd670a3528a,202410,5,SICUREZZA-DIFESA,10,UMBRIA,16,PUGLIA,"7,0",11,-4,Comando,2025-09-14,,,5,7
83c994d10a982084f773663f,202309,5,SICUREZZA-DIFESA,09,TOSCANA,13,ABRUZZO,8,6,2,Distacco,2025-06-18,,,5,8
8a16b42df0d8637957dd942a,202308,3,ISTRUZIONE E RICERCA,05,VENETO,-,PUGLIA,6,10,-4,Trasferimento d'ufficio,2025-02-12,,,3,6
f4268d973774760e352df8a2,2024-12,5,SICUREZZA-DIFESA,01,PIEMONTE,07,LIGURIA,13,7,6,Mobilita' volontaria,2024-10-17,,,5,13
1a892043856da5411dd29d6e,202407,4,-,06,FRIULI-VENEZIA GIULIA,05,VENETO,12,7,-34,Mobilita' volontaria,2025-08-16,in verifica,,4,12
31905e1669a829be83dcf070,202310,3,ISTRUZIONE E RICERCA,18,CALABRIA,14,MOLISE,9,12,-3,Passaggio diretto,2024-10-18,,,3,9
04335fc714f4277344e61772,202303,6,VIGILI DEL FUOCO E SOCCORSO PUBBLICO,03,LOMBARDIA,17,BASILICATA,14,5,9,Trasferimento d'ufficio,2025-09-27,,,6,14
c961fe34eab9edde984648fc,202410,2,FUNZIONI LOCALI,15,CAMPANIA,16,PUGLIA,12,8,4,Assegnazione temporanea,2024-09-10,,,2,12
86ec6775bf42f926cf44a9cd,202403,3,ISTRUZIONE E RICERCA,18,CALABRIA,12,LAZIO,9,9,0,Assegnazione temporanea,2025-06-02,,,3,9
2c5873a353ba6ddceda71003,202402,3,ISTRUZIONE E RICERCA,15,CAMPANIA,10,UMBRIA,7,8,-1,Distacco,2025-09-16,,,3,7
c993fff71e4b04f29e82939d,202302,1,,20,SARDEGNA,,ABRUZZO,10,4,6,Mobilita' volontaria,2025-06-20,,,1,10
